fileName,surfaceArea,compactness,boundingBoxVolume,diameter,eccentricity,A3_1,A3_2,A3_3,A3_4,A3_5,A3_6,A3_7,A3_8,D1_1,D1_2,D1_3,D1_4,D1_5,D1_6,D1_7,D1_8,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D2_7,D2_8,D3_1,D3_2,D3_3,D3_4,D3_5,D3_6,D3_7,D3_8,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D4_7,D4_8
38.off,4.394499677063812,4040.3536005719884,0.769345440319188,1.2023851944495874,2.18511900778808,2002.0,3462.0,3730.0,3011.0,1672.0,761.0,334.0,92.0,100.0,633.0,750.0,1804.0,2999.0,3862.0,3088.0,1828.0,675.0,1339.0,1561.0,2154.0,3374.0,3191.0,2250.0,520.0,338.0,1459.0,2304.0,2641.0,3163.0,3436.0,1524.0,199.0,449.0,1960.0,3098.0,3267.0,2948.0,2261.0,960.0,121.0
209.off,0.6296746860730176,1267.2716488952858,0.09166194900363192,1.2020067832927834,68.03124577447451,1465.0,991.0,736.0,543.0,411.0,390.0,365.0,209.0,208.0,738.0,893.0,750.0,703.0,661.0,640.0,517.0,661.0,971.0,1032.0,946.0,752.0,532.0,191.0,25.0,477.0,1737.0,1351.0,715.0,461.0,231.0,113.0,25.0,187.0,882.0,1369.0,1202.0,859.0,443.0,152.0,16.0
220.off,0.5632046043036947,1478.119103540745,0.08183602208025283,1.2054688512990652,87.27467361329383,1399.0,889.0,541.0,418.0,325.0,372.0,341.0,172.0,216.0,678.0,954.0,719.0,631.0,560.0,549.0,150.0,670.0,958.0,865.0,743.0,618.0,391.0,182.0,30.0,550.0,1599.0,1164.0,620.0,303.0,150.0,62.0,9.0,182.0,731.0,1106.0,1106.0,743.0,393.0,162.0,34.0
208.off,0.6884936061224238,1276.7166219097035,0.104874943424534,1.2553990847840446,55.78976874988698,1676.0,1212.0,953.0,649.0,503.0,450.0,401.0,260.0,275.0,877.0,1008.0,855.0,829.0,791.0,764.0,705.0,795.0,1149.0,1177.0,1172.0,1054.0,573.0,135.0,49.0,705.0,2036.0,1444.0,886.0,597.0,281.0,114.0,41.0,195.0,1045.0,1658.0,1421.0,1015.0,551.0,187.0,32.0
218.off,0.6569351614866275,1290.7688874876872,0.07805620715613273,1.2135643841289872,55.14481060520428,1677.0,1258.0,995.0,700.0,522.0,421.0,396.0,229.0,338.0,989.0,988.0,914.0,878.0,808.0,745.0,538.0,789.0,1155.0,1346.0,1401.0,964.0,357.0,145.0,41.0,512.0,1802.0,1695.0,951.0,622.0,402.0,181.0,33.0,234.0,916.0,1554.0,1437.0,1104.0,630.0,271.0,52.0
219.off,0.5666121606310793,1458.5726026495,0.09382989009409884,1.244911775232392,82.50247518166948,1187.0,810.0,500.0,380.0,316.0,320.0,271.0,158.0,243.0,670.0,801.0,605.0,528.0,497.0,482.0,116.0,514.0,799.0,841.0,754.0,515.0,333.0,173.0,13.0,635.0,1412.0,956.0,541.0,256.0,106.0,26.0,10.0,213.0,747.0,1104.0,927.0,599.0,244.0,94.0,14.0
214.off,0.40004165314808005,1139.792450646329,0.02780569535750593,1.0009989954586325,87.5195150998492,1211.0,781.0,366.0,297.0,284.0,328.0,302.0,235.0,227.0,652.0,658.0,588.0,520.0,458.0,404.0,297.0,553.0,897.0,829.0,576.0,457.0,304.0,141.0,47.0,219.0,845.0,1062.0,763.0,409.0,298.0,170.0,38.0,116.0,499.0,862.0,1003.0,664.0,461.0,167.0,32.0
215.off,0.43737293087200674,1159.9181106281278,0.033850757911509446,1.0016613128073404,78.87114948808703,1368.0,924.0,507.0,385.0,368.0,332.0,369.0,210.0,254.0,768.0,748.0,677.0,607.0,533.0,513.0,363.0,623.0,937.0,1111.0,703.0,506.0,366.0,164.0,53.0,278.0,1085.0,1308.0,859.0,469.0,262.0,152.0,50.0,98.0,523.0,972.0,1111.0,934.0,532.0,233.0,60.0
201.off,0.5151355001419481,1144.1603874561897,0.056390695373425934,1.0684003209886062,65.69175136933079,1290.0,865.0,621.0,510.0,375.0,299.0,323.0,204.0,307.0,766.0,648.0,719.0,682.0,650.0,584.0,131.0,571.0,840.0,830.0,1064.0,624.0,347.0,156.0,55.0,376.0,1376.0,1327.0,695.0,391.0,214.0,89.0,19.0,160.0,704.0,1079.0,1113.0,752.0,445.0,194.0,40.0
217.off,0.5699013987652105,1243.726064057269,0.0592105060359399,1.1267942560305548,62.72445074385253,1335.0,1077.0,846.0,554.0,449.0,363.0,334.0,243.0,290.0,815.0,829.0,789.0,705.0,666.0,603.0,504.0,679.0,879.0,1069.0,1179.0,800.0,356.0,189.0,50.0,390.0,1486.0,1499.0,763.0,539.0,334.0,148.0,42.0,233.0,867.0,1371.0,1164.0,906.0,447.0,193.0,20.0
203.off,0.5592696773801802,1178.4979790429627,0.07062341915401331,1.1184222253029972,58.504866903733536,1120.0,675.0,629.0,410.0,330.0,308.0,268.0,166.0,260.0,658.0,614.0,623.0,575.0,551.0,487.0,138.0,581.0,752.0,758.0,788.0,665.0,242.0,105.0,15.0,346.0,1199.0,1077.0,621.0,351.0,186.0,101.0,25.0,158.0,636.0,965.0,908.0,676.0,380.0,153.0,30.0
202.off,0.5293257592138542,1161.8491932939871,0.06192396894472118,1.0900933326815399,63.13377716812988,1313.0,819.0,656.0,506.0,388.0,310.0,286.0,213.0,286.0,758.0,659.0,719.0,668.0,648.0,608.0,145.0,575.0,852.0,850.0,1003.0,718.0,315.0,128.0,50.0,434.0,1367.0,1256.0,648.0,431.0,233.0,98.0,24.0,159.0,684.0,1127.0,1047.0,801.0,465.0,171.0,37.0
216.off,0.4525793690982711,1168.1277688273894,0.03852044620159441,1.0119383974180827,75.57042884904361,1287.0,971.0,565.0,376.0,376.0,343.0,356.0,204.0,254.0,763.0,748.0,692.0,588.0,546.0,507.0,380.0,571.0,884.0,1053.0,838.0,519.0,358.0,197.0,58.0,190.0,939.0,1290.0,917.0,517.0,352.0,207.0,66.0,160.0,664.0,1100.0,1038.0,818.0,469.0,197.0,32.0
212.off,0.4021148362893801,1037.3385200259727,0.039885117630427784,1.0064184764803836,88.99529134256967,1519.0,785.0,407.0,315.0,308.0,327.0,426.0,211.0,537.0,585.0,679.0,588.0,563.0,528.0,430.0,388.0,657.0,959.0,836.0,667.0,485.0,380.0,233.0,81.0,302.0,1303.0,1349.0,725.0,357.0,182.0,59.0,21.0,136.0,619.0,1056.0,1122.0,756.0,447.0,140.0,22.0
206.off,0.5811371513308765,1205.845989675969,0.07591969866044089,1.1452326225362581,60.63732951899682,1300.0,933.0,791.0,551.0,364.0,336.0,320.0,199.0,239.0,724.0,740.0,710.0,687.0,659.0,622.0,413.0,588.0,835.0,956.0,901.0,958.0,363.0,153.0,40.0,499.0,1511.0,1253.0,675.0,447.0,243.0,128.0,38.0,169.0,778.0,1160.0,1098.0,820.0,498.0,220.0,51.0
207.off,0.6270279686743565,1221.7479405421643,0.08530625777657827,1.1960700974201925,57.28141458234906,1423.0,994.0,830.0,582.0,422.0,357.0,376.0,218.0,249.0,746.0,839.0,743.0,697.0,686.0,664.0,578.0,655.0,946.0,1025.0,1007.0,923.0,475.0,138.0,33.0,557.0,1594.0,1421.0,754.0,461.0,236.0,145.0,34.0,230.0,890.0,1383.0,1155.0,855.0,486.0,179.0,24.0
213.off,0.3744895846219777,1153.223001023718,0.021574121452106854,1.0005745019510048,98.5717569829603,1426.0,704.0,355.0,262.0,275.0,319.0,376.0,246.0,206.0,674.0,685.0,619.0,537.0,497.0,414.0,331.0,600.0,1029.0,793.0,593.0,438.0,293.0,159.0,58.0,228.0,792.0,1156.0,925.0,436.0,267.0,131.0,28.0,108.0,513.0,916.0,1023.0,786.0,446.0,146.0,25.0
205.off,0.5251519468188038,1183.8738609507398,0.053408518036023964,1.0785651974352324,67.70713003903185,1210.0,970.0,644.0,488.0,361.0,316.0,316.0,173.0,219.0,698.0,716.0,669.0,639.0,586.0,530.0,421.0,571.0,817.0,943.0,1082.0,540.0,322.0,166.0,37.0,320.0,1259.0,1229.0,719.0,453.0,296.0,153.0,49.0,135.0,653.0,1054.0,1057.0,845.0,507.0,197.0,30.0
211.off,0.49079742398348825,1183.9114291876595,0.05905398246255723,1.0782662632866036,80.98161556905482,1339.0,879.0,510.0,367.0,307.0,346.0,334.0,202.0,338.0,748.0,681.0,611.0,554.0,527.0,465.0,360.0,569.0,830.0,824.0,792.0,588.0,382.0,231.0,68.0,503.0,1442.0,1132.0,579.0,379.0,180.0,54.0,15.0,200.0,893.0,1197.0,1008.0,607.0,291.0,84.0,4.0
210.off,0.5665902408254366,1205.9749326225424,0.07659759747396158,1.134560780414641,67.43317146145957,1600.0,1173.0,708.0,505.0,447.0,429.0,401.0,245.0,335.0,890.0,938.0,775.0,721.0,680.0,658.0,511.0,735.0,982.0,1129.0,1016.0,783.0,498.0,287.0,78.0,465.0,1753.0,1565.0,824.0,500.0,277.0,95.0,29.0,278.0,974.0,1441.0,1280.0,906.0,444.0,162.0,23.0
204.off,0.4389242237513706,1127.644026950689,0.05026521537411832,1.0352445027185426,88.68143035085889,1378.0,912.0,470.0,358.0,323.0,388.0,391.0,187.0,392.0,759.0,688.0,617.0,568.0,539.0,453.0,391.0,612.0,841.0,873.0,818.0,583.0,345.0,233.0,102.0,384.0,1425.0,1286.0,664.0,369.0,208.0,59.0,12.0,191.0,759.0,1176.0,1063.0,701.0,373.0,126.0,18.0
108.off,1.178464750084729,2910.308917700724,0.31818100039719366,1.1238660148469464,3.879711578373024,1768.0,2659.0,2133.0,1555.0,1183.0,694.0,362.0,146.0,312.0,1246.0,1995.0,2268.0,1875.0,1078.0,1072.0,654.0,800.0,1771.0,2581.0,2730.0,1655.0,646.0,239.0,78.0,342.0,1533.0,2461.0,2719.0,2098.0,1011.0,280.0,56.0,546.0,1956.0,2693.0,2480.0,1705.0,843.0,228.0,49.0
120.off,0.9522600755867471,3508.9889994861846,0.22825537018757452,1.0833591465451604,5.069573763831273,1738.0,2503.0,2043.0,1564.0,1085.0,684.0,358.0,145.0,412.0,1106.0,2222.0,1883.0,1437.0,1335.0,1261.0,465.0,764.0,1624.0,2757.0,2728.0,1255.0,531.0,366.0,96.0,296.0,1365.0,2117.0,2533.0,2206.0,1147.0,378.0,79.0,378.0,1605.0,2546.0,2573.0,1811.0,897.0,289.0,22.0
109.off,1.0035187785409065,2217.726890909355,0.5612941251504482,1.274533514306545,2.4636938162862236,1737.0,2553.0,2206.0,1501.0,1136.0,686.0,359.0,123.0,610.0,1595.0,2471.0,1894.0,1690.0,1319.0,447.0,275.0,1021.0,1785.0,2569.0,2790.0,1461.0,451.0,168.0,56.0,421.0,1958.0,2784.0,2633.0,1666.0,640.0,159.0,40.0,648.0,2559.0,3004.0,2327.0,1199.0,458.0,90.0,16.0
119.off,1.1364992373790386,3517.4796648648107,0.4594973083135302,1.1638960547494694,2.2391377989747046,1982.0,3085.0,2717.0,1909.0,1371.0,716.0,390.0,156.0,358.0,1212.0,2046.0,3415.0,2061.0,1180.0,1504.0,550.0,948.0,2135.0,3269.0,3388.0,1814.0,503.0,218.0,51.0,365.0,1843.0,2716.0,3045.0,2631.0,1294.0,363.0,69.0,604.0,2480.0,3150.0,2921.0,2018.0,916.0,218.0,19.0
118.off,0.8091544438229081,2821.058066754215,0.2844222356732932,1.1512668051202513,5.437108125846871,1709.0,2276.0,1657.0,1308.0,1054.0,643.0,356.0,150.0,570.0,1625.0,1657.0,1499.0,1375.0,1098.0,1008.0,321.0,858.0,1601.0,2145.0,2170.0,1419.0,604.0,284.0,72.0,421.0,1469.0,2103.0,2308.0,1711.0,798.0,286.0,57.0,435.0,1888.0,2543.0,2231.0,1348.0,550.0,133.0,25.0
115.off,0.8850772279922945,3509.599429436136,0.3675878213340806,1.0999734407699022,3.843184744769046,1739.0,2504.0,2102.0,1501.0,1118.0,642.0,318.0,119.0,650.0,1428.0,2110.0,2098.0,1538.0,1586.0,370.0,263.0,851.0,1737.0,2314.0,2840.0,1559.0,423.0,247.0,72.0,347.0,1497.0,2267.0,2601.0,2022.0,968.0,302.0,39.0,482.0,1822.0,2535.0,2424.0,1698.0,769.0,253.0,60.0
101.off,0.8330184114427912,3623.9710354591625,0.3050894649304405,1.1678437484991713,5.121611363507955,1654.0,1983.0,1625.0,1206.0,986.0,599.0,318.0,128.0,536.0,1248.0,1696.0,1244.0,1313.0,1122.0,1014.0,326.0,798.0,1543.0,1928.0,1906.0,1478.0,570.0,232.0,44.0,339.0,1301.0,1844.0,2124.0,1708.0,850.0,296.0,37.0,394.0,1655.0,2159.0,2023.0,1370.0,644.0,211.0,43.0
114.off,0.4801435273095225,2274.4675516491443,0.28981729946910467,1.1378168622486142,3.798276243470644,1053.0,1379.0,1149.0,893.0,696.0,361.0,189.0,74.0,614.0,1764.0,1163.0,705.0,880.0,255.0,222.0,191.0,744.0,1221.0,1684.0,1118.0,628.0,262.0,100.0,37.0,412.0,1179.0,1487.0,1372.0,827.0,378.0,116.0,23.0,475.0,1535.0,1634.0,1209.0,664.0,212.0,58.0,7.0
102.off,1.3933501427997659,3202.633112792939,0.47642042192617773,1.180104902832669,3.285615609571349,2657.0,4040.0,3188.0,2384.0,1704.0,1041.0,539.0,171.0,324.0,1278.0,2376.0,3778.0,2887.0,2108.0,1706.0,1267.0,1132.0,2661.0,4002.0,4184.0,2372.0,976.0,322.0,75.0,469.0,2397.0,3761.0,4080.0,3186.0,1396.0,391.0,44.0,566.0,2856.0,4341.0,4004.0,2566.0,1085.0,276.0,30.0
116.off,1.249503062153701,3556.4571254047237,0.3776821184366735,1.1307809488970972,3.5469268702849823,2193.0,3371.0,2895.0,2056.0,1447.0,876.0,457.0,168.0,375.0,1159.0,2254.0,3096.0,2616.0,1913.0,1319.0,731.0,1026.0,2415.0,3324.0,3545.0,1985.0,861.0,272.0,35.0,373.0,1979.0,3074.0,3509.0,2868.0,1279.0,346.0,35.0,564.0,2472.0,3497.0,3312.0,2303.0,1032.0,256.0,27.0
117.off,1.3541789050239434,7983.95449361749,0.4378138545041507,1.1565979128701045,2.733762135194504,2225.0,3496.0,3243.0,2265.0,1630.0,870.0,463.0,180.0,473.0,1244.0,2044.0,3455.0,2938.0,2083.0,1656.0,479.0,990.0,2250.0,3299.0,4230.0,2465.0,738.0,320.0,80.0,434.0,1905.0,3222.0,3719.0,3189.0,1486.0,361.0,56.0,709.0,2568.0,3273.0,3434.0,2591.0,1338.0,397.0,62.0
103.off,0.9330243579163708,2341.527158067885,0.3549518696419612,1.154278723824572,3.0974424504361884,1518.0,2424.0,2031.0,1465.0,1081.0,660.0,343.0,130.0,531.0,1214.0,2062.0,1819.0,1263.0,1171.0,1106.0,486.0,779.0,1650.0,2301.0,2605.0,1523.0,461.0,240.0,93.0,421.0,1737.0,2416.0,2578.0,1681.0,604.0,188.0,27.0,438.0,2061.0,2650.0,2260.0,1509.0,585.0,136.0,13.0
107.off,1.2251661692341957,3059.9480771873436,0.31830743525857774,1.1193046712203025,3.951671472630746,1906.0,2925.0,2373.0,1702.0,1146.0,782.0,407.0,180.0,361.0,1517.0,2168.0,2472.0,1982.0,1124.0,1131.0,666.0,909.0,2072.0,3085.0,3030.0,1541.0,509.0,217.0,58.0,462.0,1859.0,2756.0,2903.0,2168.0,916.0,308.0,49.0,620.0,2320.0,3086.0,2680.0,1714.0,775.0,200.0,26.0
113.off,0.9739738423524376,3804.0968267490775,0.3832545155116367,1.1109169039721853,3.82742642286385,1819.0,2724.0,2204.0,1618.0,1233.0,699.0,343.0,108.0,717.0,1527.0,2821.0,2175.0,1621.0,1262.0,372.0,253.0,902.0,1916.0,2609.0,2976.0,1581.0,462.0,232.0,70.0,304.0,1462.0,2607.0,2814.0,2221.0,986.0,304.0,50.0,517.0,2168.0,2965.0,2688.0,1558.0,643.0,194.0,15.0
112.off,1.2575566643477076,2810.3315886904934,0.49446326693341197,1.2474659125365262,2.684357663449297,2362.0,3436.0,2869.0,1948.0,1468.0,915.0,476.0,154.0,687.0,1598.0,2468.0,2633.0,2792.0,1751.0,1246.0,453.0,1060.0,2207.0,3324.0,3618.0,2305.0,750.0,283.0,81.0,571.0,2446.0,3577.0,3490.0,2334.0,919.0,264.0,27.0,658.0,2859.0,3742.0,3294.0,1959.0,807.0,264.0,45.0
106.off,1.4037617146439683,3857.307047832845,0.5435078628911345,1.1831563279046535,2.174959933255777,2122.0,3506.0,3237.0,2155.0,1538.0,867.0,451.0,176.0,501.0,1324.0,2100.0,2447.0,3416.0,2589.0,1287.0,388.0,936.0,1934.0,2930.0,3972.0,2656.0,1195.0,357.0,72.0,633.0,2137.0,3029.0,3481.0,2799.0,1437.0,454.0,82.0,690.0,2729.0,3721.0,3314.0,2263.0,1025.0,277.0,33.0
110.off,0.7208307441615048,3804.0833933050817,0.1981336314496855,1.088577528010347,5.997181776197942,1614.0,2213.0,1555.0,1143.0,887.0,575.0,342.0,127.0,426.0,1350.0,1876.0,1304.0,1319.0,1170.0,744.0,267.0,786.0,1679.0,2365.0,2145.0,821.0,401.0,221.0,38.0,363.0,1417.0,1975.0,2156.0,1606.0,693.0,220.0,26.0,350.0,1575.0,2213.0,2082.0,1372.0,643.0,199.0,22.0
104.off,0.8245309356866047,4754.308377079928,0.24877427777572406,1.1153532000364352,4.43478566781315,1493.0,2171.0,1700.0,1295.0,938.0,578.0,333.0,145.0,363.0,1082.0,1783.0,1515.0,996.0,1250.0,1210.0,454.0,781.0,1409.0,2326.0,2377.0,963.0,445.0,269.0,83.0,325.0,1382.0,1829.0,2259.0,1818.0,766.0,237.0,37.0,357.0,1454.0,2072.0,2019.0,1537.0,860.0,311.0,43.0
105.off,0.8718236580558467,5211.874594836769,0.26098345793491556,1.1153535715768415,4.594849834110266,1750.0,2306.0,1742.0,1269.0,1060.0,586.0,386.0,162.0,424.0,1327.0,2076.0,1588.0,1244.0,1221.0,1026.0,355.0,816.0,1703.0,2522.0,2301.0,1062.0,506.0,270.0,81.0,381.0,1455.0,2148.0,2253.0,1806.0,874.0,295.0,49.0,394.0,1829.0,2467.0,2149.0,1488.0,660.0,239.0,35.0
111.off,0.6901229709292024,3515.0160262241584,0.19752686619240345,1.0877560924954013,5.808871466998768,1503.0,2074.0,1508.0,1115.0,849.0,534.0,350.0,117.0,393.0,1137.0,1710.0,1205.0,1318.0,1147.0,829.0,311.0,771.0,1416.0,2287.0,2031.0,865.0,393.0,230.0,57.0,337.0,1123.0,1671.0,1989.0,1730.0,834.0,307.0,59.0,314.0,1356.0,2058.0,1949.0,1388.0,712.0,235.0,38.0
369.off,1.9025062431557849,214.97150471358464,0.46140166628318763,1.0976980679128625,3.2106576457997553,1973.0,3227.0,3116.0,2481.0,1572.0,744.0,371.0,122.0,1458.0,1880.0,1732.0,1658.0,1977.0,3367.0,1245.0,289.0,543.0,1571.0,2303.0,2829.0,3429.0,1580.0,1098.0,253.0,195.0,910.0,1931.0,2818.0,3411.0,2763.0,1211.0,367.0,364.0,1492.0,2517.0,3218.0,2897.0,2078.0,882.0,158.0
368.off,2.5195863881007696,171.08423038143548,0.893208633307808,1.2734458994525062,1.802965149428646,1256.0,2768.0,3033.0,2204.0,1207.0,556.0,146.0,32.0,3763.0,4823.0,1390.0,713.0,129.0,122.0,132.0,130.0,457.0,1177.0,1951.0,2744.0,3288.0,1283.0,239.0,63.0,116.0,670.0,1523.0,2322.0,3050.0,2727.0,697.0,97.0,235.0,1029.0,1908.0,2624.0,2533.0,1956.0,837.0,80.0
380.off,1.882202441458251,662.1603227413219,0.36880995099017155,1.0146420652473531,3.5127385315903026,1302.0,2397.0,2200.0,1612.0,1029.0,517.0,229.0,70.0,202.0,371.0,3145.0,2960.0,1499.0,494.0,369.0,316.0,439.0,1333.0,2205.0,2478.0,1537.0,889.0,388.0,87.0,192.0,985.0,2081.0,2554.0,2314.0,1017.0,203.0,10.0,208.0,880.0,1648.0,2160.0,2104.0,1505.0,721.0,130.0
378.off,1.9862330013129366,251.03112998805858,0.6590759765621996,1.2721719779068987,2.6497117216269377,762.0,1617.0,1706.0,1207.0,786.0,384.0,178.0,44.0,1876.0,1464.0,2276.0,765.0,214.0,31.0,32.0,26.0,305.0,849.0,1453.0,1917.0,1388.0,647.0,106.0,19.0,166.0,706.0,1400.0,2037.0,1705.0,576.0,83.0,11.0,124.0,641.0,1283.0,1684.0,1613.0,981.0,315.0,43.0
379.off,2.5884274492002532,180.45178535272495,0.9369834697931653,1.4305178388709237,2.2767341122513134,792.0,1705.0,1711.0,1302.0,856.0,402.0,128.0,27.0,786.0,1994.0,3362.0,187.0,231.0,225.0,117.0,21.0,306.0,809.0,1310.0,1897.0,1837.0,622.0,113.0,29.0,90.0,383.0,835.0,1375.0,1827.0,1698.0,639.0,76.0,128.0,568.0,1082.0,1463.0,1611.0,1303.0,664.0,104.0
374.off,0.9899464346413536,346.20550106923315,0.12398926704377063,1.0126000272006217,9.953280013368062,3134.0,3695.0,2410.0,1863.0,1431.0,1317.0,809.0,213.0,3629.0,3568.0,1214.0,1097.0,1208.0,865.0,1228.0,2063.0,1002.0,2973.0,3920.0,2775.0,1876.0,1225.0,701.0,400.0,307.0,1232.0,2370.0,3387.0,3543.0,2774.0,1113.0,146.0,278.0,1372.0,2624.0,3495.0,3525.0,2472.0,983.0,123.0
361.off,1.4409502133824588,612.5163356514876,0.2603854606711042,1.0161877858812158,3.3655166370945255,2128.0,3913.0,3363.0,2457.0,1551.0,926.0,396.0,125.0,1045.0,1282.0,3224.0,3832.0,2601.0,1008.0,833.0,1034.0,743.0,2536.0,4049.0,4238.0,1964.0,954.0,262.0,113.0,192.0,1062.0,2422.0,3433.0,3846.0,2639.0,1065.0,200.0,349.0,1571.0,2878.0,3526.0,3373.0,2191.0,835.0,136.0
375.off,1.08310323514696,307.2016553687194,0.2641059979688811,1.0995659263468254,5.354337302290227,1770.0,2955.0,2653.0,1853.0,1311.0,743.0,368.0,109.0,487.0,1616.0,3525.0,3916.0,1137.0,391.0,397.0,293.0,752.0,2185.0,3311.0,3192.0,1674.0,487.0,126.0,35.0,223.0,1110.0,2253.0,3232.0,2807.0,1590.0,474.0,73.0,329.0,1488.0,2514.0,2986.0,2613.0,1404.0,386.0,42.0
363.off,0.799252527281459,240.9735184403661,0.1342266907584228,1.0064921713540202,10.042552690282974,3144.0,2860.0,2269.0,1841.0,1333.0,1041.0,647.0,299.0,3358.0,1959.0,1949.0,2635.0,1558.0,355.0,396.0,1224.0,995.0,2549.0,3781.0,2250.0,1278.0,1094.0,869.0,618.0,219.0,1108.0,2414.0,3482.0,3164.0,1665.0,988.0,394.0,269.0,1498.0,2892.0,3454.0,2953.0,1670.0,589.0,109.0
377.off,1.2639927685061374,262.42890295968203,0.2646378945675999,1.0431369924661853,6.423854387713029,2261.0,3691.0,3338.0,2518.0,1771.0,998.0,448.0,144.0,2470.0,3967.0,2945.0,2880.0,1689.0,335.0,618.0,265.0,896.0,2083.0,3532.0,4111.0,2992.0,829.0,513.0,213.0,333.0,1562.0,2946.0,4046.0,3892.0,1831.0,487.0,72.0,320.0,1704.0,3225.0,3821.0,3518.0,2013.0,496.0,72.0
376.off,2.429098124767368,304.03934972785663,0.6050248308375454,1.257542380523616,4.97619405637338,1698.0,3069.0,2930.0,2159.0,1584.0,817.0,259.0,52.0,149.0,359.0,1895.0,1538.0,4566.0,2958.0,734.0,369.0,577.0,1441.0,2263.0,2734.0,2800.0,2225.0,487.0,41.0,163.0,881.0,1852.0,2808.0,3092.0,2416.0,1177.0,179.0,382.0,1468.0,2643.0,3158.0,2886.0,1623.0,392.0,16.0
362.off,1.3397406119706516,546.1384215756005,0.2657481895815899,1.0823976298578042,7.076539028992566,2905.0,3518.0,2457.0,2050.0,1491.0,1152.0,671.0,232.0,3165.0,1651.0,2800.0,1513.0,2814.0,1220.0,609.0,704.0,865.0,2616.0,3695.0,2623.0,1994.0,1441.0,823.0,419.0,376.0,1934.0,3715.0,4180.0,2938.0,1077.0,228.0,28.0,528.0,2327.0,3918.0,4020.0,2671.0,845.0,155.0,12.0
366.off,1.3524709648223618,260.38613989597957,0.2793493263920433,1.0357733811636105,5.162260838095672,1677.0,2738.0,2277.0,1657.0,1175.0,699.0,319.0,95.0,1266.0,2452.0,2322.0,1041.0,957.0,995.0,1159.0,445.0,486.0,1557.0,2376.0,2904.0,1711.0,866.0,539.0,198.0,161.0,819.0,1656.0,2388.0,2870.0,1934.0,727.0,82.0,231.0,991.0,1899.0,2547.0,2451.0,1836.0,613.0,69.0
372.off,1.9769608997363581,226.68121027780148,0.6690049913097129,1.2731190201026341,2.665948462175748,747.0,1665.0,1653.0,1275.0,761.0,390.0,154.0,39.0,1832.0,1402.0,2232.0,861.0,262.0,31.0,28.0,36.0,293.0,883.0,1446.0,1975.0,1378.0,611.0,86.0,12.0,120.0,571.0,1217.0,1882.0,1790.0,879.0,208.0,17.0,289.0,989.0,1695.0,1934.0,1294.0,428.0,53.0,2.0
373.off,1.105646833106446,258.9729208959774,0.17956834704766916,1.0071678281381744,5.884644489144974,1810.0,2810.0,2080.0,1467.0,1146.0,824.0,352.0,67.0,3158.0,2904.0,1104.0,674.0,586.0,613.0,992.0,525.0,584.0,1660.0,2731.0,2653.0,1455.0,928.0,350.0,195.0,142.0,738.0,1554.0,2315.0,2638.0,2110.0,960.0,99.0,207.0,874.0,1744.0,2274.0,2460.0,1904.0,977.0,116.0
367.off,2.4623060029021357,184.93383295105102,0.8555824319944717,1.3872232879869664,2.4821895361546535,445.0,953.0,961.0,748.0,461.0,231.0,87.0,14.0,371.0,1055.0,1772.0,345.0,141.0,138.0,65.0,13.0,189.0,485.0,792.0,956.0,1021.0,367.0,78.0,12.0,97.0,303.0,515.0,798.0,997.0,858.0,290.0,42.0,84.0,335.0,618.0,833.0,908.0,670.0,372.0,80.0
371.off,1.7502494343602126,171.4365542029756,0.4389474742563913,1.0502700799423692,3.1069163413965386,2054.0,3485.0,3450.0,2703.0,1609.0,840.0,369.0,89.0,3476.0,1705.0,1579.0,1872.0,2873.0,1411.0,383.0,1300.0,537.0,1493.0,2399.0,3084.0,3820.0,1650.0,954.0,662.0,201.0,947.0,1980.0,3189.0,3774.0,2880.0,1160.0,468.0,327.0,1503.0,2816.0,3508.0,3310.0,2202.0,789.0,144.0
365.off,2.724674398320544,182.41655743995014,0.7446127867312256,1.0826088266085863,1.9846947133413175,1550.0,3194.0,3659.0,2681.0,1574.0,649.0,167.0,40.0,134.0,152.0,695.0,3082.0,3675.0,2979.0,2328.0,469.0,322.0,876.0,1397.0,2006.0,2473.0,2847.0,2434.0,1159.0,181.0,693.0,1492.0,2412.0,3138.0,3169.0,1977.0,452.0,223.0,1119.0,2222.0,3025.0,3068.0,2467.0,1185.0,205.0
364.off,2.2318152322195353,647.1965876092463,0.7875002623143522,1.2397029470815868,3.944184434010905,2186.0,3249.0,2983.0,2295.0,1512.0,801.0,390.0,132.0,160.0,536.0,3982.0,4129.0,1944.0,899.0,848.0,1050.0,661.0,1698.0,2466.0,2938.0,2540.0,1737.0,1225.0,283.0,437.0,1962.0,3550.0,3691.0,2466.0,1099.0,292.0,51.0,541.0,2296.0,3664.0,3446.0,2226.0,1057.0,292.0,26.0
370.off,1.6085649059483718,173.09333512038376,0.42151824056503984,1.058977547516781,2.8399888434570966,1718.0,3436.0,3381.0,2573.0,1596.0,872.0,281.0,63.0,5377.0,4556.0,976.0,616.0,537.0,927.0,287.0,644.0,543.0,1651.0,2484.0,3415.0,3829.0,1274.0,486.0,238.0,183.0,783.0,1767.0,2626.0,3463.0,3344.0,1446.0,308.0,291.0,1279.0,2296.0,3136.0,3250.0,2432.0,1094.0,142.0
